company,datetime,close_x
AGI,2020-04-29,
AGI,2020-04-30,0.01492
AGI,2020-06-17,0.0250141893902581
AGI,2020-06-18,0.0278224058530529
AGI,2020-06-19,0.0266576400998176
AGI,2020-06-20,0.0295162148441166
AGI,2020-06-21,0.0251120416385045
AGI,2020-06-22,0.0228248742991059
AGI,2020-06-23,0.0207259404102541
AGI,2020-06-24,0.0236164546382733
AGI,2020-06-25,0.0288990127578748
AGI,2020-06-26,0.0314770529047548
AGI,2020-06-27,0.0311728802242583
AGI,2020-06-28,0.0273516185330716
AGI,2020-06-29,0.0260294858271836
AGI,2020-06-30,0.0243381910557388
AGI,2020-07-01,0.0239218891312663
AGI,2020-07-02,0.0240157590443764
AGI,2020-07-03,0.0249987555013318
AGI,2020-07-04,0.0291308961682535
AGI,2020-07-05,0.0265844191751821
AGI,2020-07-06,0.0234029569556459
AGI,2020-07-07,0.0246260459573298
AGI,2020-07-08,0.0229568009858391
AGI,2020-07-09,0.0247841247435468
AGI,2020-07-10,0.0254858306716961
AGI,2020-07-11,0.0240768209304512
AGI,2020-10-12,0.0469244358154125
AGI,2020-10-13,0.0466593409508476
AGI,2020-10-14,0.0440464729861236
AGI,2020-10-15,0.0448220776563524
AGI,2020-10-16,0.0467788930980405
AGI,2020-10-17,0.0458218464500641
AGI,2020-10-18,0.0470369436008971
AGI,2020-10-19,0.0455673791440128
AGI,2020-10-20,0.0460379013655138
AGI,2020-10-21,0.045538416317596
AGI,2020-10-22,0.0454726183315607
AGI,2020-10-23,0.0493237610938485
AGI,2020-10-24,0.0455059728049929
AGI,2020-10-25,0.0483892144879286
AGI,2020-10-26,0.0468851486643952
AGI,2020-10-27,0.0474821712368491
AGI,2020-10-28,0.0488571775445802
AGI,2020-10-29,0.0467395166435705
AGI,2020-10-30,0.0479764927806764
AGI,2020-10-31,0.0487123352328601
AGI,2020-11-01,0.050755654498151
AGI,2020-11-02,0.0471651264788281
AGI,2020-11-03,0.0471472041752028
AGI,2020-11-04,0.0481217378102265
AGI,2020-11-05,0.047748999349655
AGI,2020-11-06,0.0487668730626249
AUC,2018-10-27,0.0413376542866904
AUC,2018-10-28,0.0409786932718553
AUC,2018-10-29,0.0357972566570546
AUC,2018-10-30,0.0407647487691135
AUC,2018-10-31,0.0350632357796429
AUC,2018-11-01,0.0409125194696672
AUC,2018-11-02,0.0379932815989599
AUC,2018-11-03,0.0478204858533925
AUC,2018-11-04,0.0415131790381122
AUC,2018-11-05,0.0441153638296326
AUC,2018-11-06,0.0483101802184097
AUC,2018-11-07,0.0489211341935968
AUC,2018-11-08,0.0497490110430975
AUC,2018-11-09,0.0547098491886169
AUC,2018-11-10,0.054401881125284
AUC,2018-11-11,0.0583154267035346
AUC,2018-11-12,0.0546532561391017
AUC,2018-11-13,0.0529655784456411
AUC,2018-11-14,0.0502039741238083
AUC,2018-11-15,0.0518686672394122
AUC,2018-11-16,0.0493610183473916
AUC,2018-11-17,0.0466619251256943
AUC,2018-11-18,0.0436956376158024
AUC,2018-11-19,0.04353501790449
AUC,2018-11-20,0.0463088666796853
AUC,2018-11-21,0.0420064715938387
AUC,2018-11-22,0.0456135798602339
AUC,2018-11-23,0.051991332936324
AUC,2018-11-24,0.0492751623814883
AUC,2018-11-25,0.0503455746551519
AUC,2019-03-04,0.0254425452186769
AUC,2019-03-05,0.029267763476009
AUC,2019-03-06,0.0291562359890128
AUC,2019-03-07,0.0327448528108738
AUC,2019-03-08,0.0329628999477663
AUC,2019-03-09,0.0330739728964099
AUC,2019-03-10,0.0337148307196868
AUC,2019-03-11,0.0327488201026644
AUC,2019-03-12,0.0325502300227977
AUC,2019-03-13,0.0353790264523549
AUC,2019-03-14,0.0355784205614925
AUC,2019-03-15,0.0321911874680565
AUC,2019-03-16,0.0378120653111477
AUC,2019-03-17,0.0346225765791638
AUC,2019-03-18,0.0364953174915174
AUC,2019-03-19,0.0344767004010867
AUC,2019-03-20,0.0365447816177587
AUC,2019-03-21,0.037139099799932
AUC,2019-03-22,0.037218447234804
AUC,2019-03-23,0.0399242117226491
AUC,2019-03-24,0.0371672444383259
AUC,2019-03-25,0.036079438908195
AUC,2019-03-26,0.0383109310624721
AUC,2019-03-27,0.0403805915194522
AUC,2019-03-28,0.0364103428225149
AUC,2019-03-29,0.0417312503481228
AUC,2019-03-30,0.0399523028040879
AUC,2019-06-30,0.0093805616213599
AUC,2019-07-01,0.0090291739007424
AUC,2019-07-02,0.0080078828814106
AUC,2019-07-03,0.0081984153148431
AUC,2019-07-04,0.0082328012875442
AUC,2019-07-05,0.0086903351033899
AUC,2019-07-06,0.0084076882729904
AUC,2019-07-07,0.0088822084940736
AUC,2019-07-08,0.0083350542413527
AUC,2019-07-09,0.0084235580250207
AUC,2019-07-10,0.0089712190664582
AUC,2019-07-11,0.0068588813895228
AUC,2019-07-12,0.0070772784168161
AUC,2019-07-13,0.0047844145201033
AUC,2019-07-14,0.0049441541626382
AUC,2019-07-15,0.0058170509948338
AUC,2019-07-16,0.0100267598650029
AUC,2019-07-17,0.0138393166796797
AUC,2019-07-18,0.0182366767615045
AUC,2019-07-19,0.0149778543039975
AUC,2019-07-20,0.015009143129881
AUC,2019-07-21,0.0196586928440345
AUC,2019-07-22,0.021717188661803
AUC,2019-07-23,0.02207418058821
AUC,2019-07-24,0.021800820937008
AUC,2019-11-09,0.004005626287885
AUC,2019-11-10,0.0047625678133422
AUC,2019-11-11,0.0038265364241852
AUC,2019-11-12,0.0040251893895065
AUC,2019-11-13,0.0039982917475096
AUC,2019-11-14,0.0049093327716965
AUC,2019-11-15,0.0049180076896322
AUC,2019-11-16,0.0052855283005654
AUC,2019-11-17,0.005616429844763
AUC,2019-11-18,0.0045947197013548
AUC,2019-11-19,0.005871459304256
AUC,2019-11-20,0.0060245310585294
AUC,2019-11-21,0.0046396304167725
AUC,2019-11-22,0.0058349396058415
AUC,2019-11-23,0.0054093662226465
AUC,2019-11-24,0.0067394437755483
AUC,2019-11-25,0.0042449966539154
AUC,2019-11-26,0.0048971727639098
AUC,2019-11-27,0.0060398258827229
AUC,2019-11-28,0.0060619361602382
AUC,2019-11-29,0.0056605095639051
AUC,2019-11-30,0.00607199941418
AUC,2019-12-01,0.0060640399009188
AUC,2019-12-02,0.0068560647109509
AUC,2019-12-03,0.0052792533226544
AUC,2019-12-04,0.0061375357143156
AUC,2019-12-05,0.0064562772277501
AUC,2020-03-20,0.0029037345413587
AUC,2020-03-21,0.0037038168163988
AUC,2020-03-22,0.0048732597616161
AUC,2020-03-23,0.0054566335662681
AUC,2020-03-24,0.0057926215607808
AUC,2020-03-25,0.0052712049660162
AUC,2020-03-26,0.0057353858457286
AUC,2020-03-27,0.0054322076386412
AUC,2020-03-28,0.0057540971384818
AUC,2020-03-29,0.0051462148490197
AUC,2020-03-30,0.0057291091012425
AUC,2020-03-31,0.0062191355618844
AUC,2020-04-02,0.0059714123704118
AUC,2020-04-03,0.0049353944184087
AUC,2020-04-04,0.005733255583471
AUC,2020-04-05,0.0066101527843755
AUC,2020-04-06,0.0055149781578382
AUC,2020-04-07,0.0051920031760715
AUC,2020-04-08,0.0057710108701155
AUC,2020-04-09,0.0047937895176239
AUC,2020-04-10,0.0046581955849007
AUC,2020-04-11,0.0060598541806663
AUC,2020-04-12,0.0063168634098295
AUC,2020-04-13,0.0060328540026726
AUC,2020-04-14,0.00647245654065
AUC,2020-04-15,0.0064199462336266
AUC,2020-04-16,0.0070200412134329
AUC,2020-04-17,0.0065639345859268
AUC,2020-06-27,0.0676547682237984
AUC,2020-06-28,0.0552936104311649
AUC,2020-06-29,0.0484743143706579
AUC,2020-06-30,0.0572884509300634
AUC,2020-07-01,0.0535696774269285
AUC,2020-07-02,0.0508335832473145
AUC,2020-07-03,0.0497146425506014
AUC,2020-07-04,0.0583292797819268
AUC,2020-07-05,0.0484809177203036
AUC,2020-07-06,0.060426744250719
AUC,2020-07-07,0.0617018343253225
AUC,2020-07-08,0.0507456564852168
AUC,2020-07-09,0.0542954442824751
AUC,2020-07-10,0.0549413407454481
AUC,2020-07-11,0.0565146073763082
AUC,2020-07-12,0.0539293830797406
AUC,2020-07-13,0.051484253736798
AUC,2020-07-14,0.0524017977824304
AUC,2020-07-15,0.043795192905738
AUC,2020-07-16,0.0476324609161245
AUC,2020-07-17,0.0379192347659049
AUC,2020-07-18,0.0493619713974212
AUC,2020-07-19,0.0495360129001972
AUC,2020-07-20,0.0489008205497074
AUC,2020-07-21,0.0493268409592281
AUC,2020-10-22,0.0487603016245274
AUC,2020-10-23,0.0532164412185466
AUC,2020-10-24,0.0492540778902624
AUC,2020-10-25,0.0521441021764165
AUC,2020-10-26,0.0505167830187481
AUC,2020-10-27,0.0468755491095112
AUC,2020-10-28,0.0435986746015614
AUC,2020-10-29,0.0449955389594701
AUC,2020-10-30,0.0459334832436596
AUC,2020-10-31,0.0433520339588335
AUC,2020-11-01,0.0436778430591993
AUC,2020-11-02,0.0508018499047362
AUC,2020-11-03,0.0492837003145941
AUC,2020-11-04,0.0472013792417727
AUC,2020-11-05,0.0534100905682815
AUC,2020-11-06,0.0568957822179869
AUC,2020-11-07,0.0491122542305703
AUC,2020-11-08,0.0465205679079628
AUC,2020-11-09,0.0536363797101964
AUC,2020-11-10,0.0499726329402294
AUC,2020-11-11,0.0444584862149424
AUC,2020-11-12,0.0464392847728791
AUC,2020-11-13,0.0522301473507822
AUC,2020-11-14,0.0462991563081468
AUC,2020-11-15,0.0482657206743241
AUC,2020-11-16,0.0467475861981618
AUC,2020-11-17,0.0477694380645564
AUC,2021-01-23,0.0961308661470154
AUC,2021-01-24,0.1004121190392548
AUC,2021-01-25,0.0831877138022211
AUC,2021-01-26,0.0949622919482275
AUC,2021-01-27,0.0967080787914017
AUC,2021-01-28,0.0915307847934524
AUC,2021-01-29,0.0985340216804751
AUC,2021-01-30,0.0946587200783531
AUC,2021-01-31,0.1024113492182335
AUC,2021-02-01,0.1046873917789192
AUC,2021-02-02,0.0935082868050644
AUC,2021-02-03,0.0981780789581087
AUC,2021-02-04,0.0978114464211144
AUC,2021-02-05,0.1022293253136447
AUC,2021-02-06,0.0954183638773421
AUC,2021-02-07,0.095215981084939
AUC,2021-02-08,0.1032454690044539
AUC,2021-02-09,0.1034433833798478
AUC,2021-02-10,0.101035965073255
AUC,2021-02-11,0.1042074377025613
AUC,2021-02-12,0.1032542073454039
AUC,2021-02-13,0.1052543082196218
AUC,2021-02-14,0.0980589096991956
AUC,2021-02-15,0.0987613002090911
AUC,2021-02-16,0.1174077324612619
AUC,2021-02-17,0.1138035172509764
AUC,2021-02-18,0.1010801358009992
AUC,2021-02-19,0.0954559385537473
AUC,2021-02-20,0.0989790045543883
BCN,2019-03-19,0.0008096248165144
BCN,2019-03-20,0.000830299835976
BCN,2019-03-21,0.0008430923516364
BCN,2019-03-22,0.0008468137448437
BCN,2019-03-23,0.0008540697437734
BCN,2019-03-24,0.0008658727570292
BCN,2019-03-25,0.0008604302407133
BCN,2019-03-26,0.0008602849790198
BCN,2019-03-27,0.0008754328976757
BCN,2019-03-28,0.0008690495106094
BCN,2019-03-29,0.0008812252836176
BCN,2019-03-30,0.0008617892345198
BCN,2019-03-31,0.000893307925
BCN,2019-04-01,0.0008929877822185
BCN,2019-04-02,0.0008938841662129
BCN,2019-04-03,0.0008674275463495
BCN,2019-04-04,0.0008737814399406
BCN,2019-04-05,0.0008544799215839
BCN,2019-04-06,0.0008786857681954
BCN,2019-04-07,0.0008733817269987
BCN,2019-04-08,0.0008682378639854
BCN,2019-04-09,0.000846739878326
BCN,2019-04-10,0.0008697767521273
BCN,2019-04-11,0.000860889111544
BCN,2019-04-12,0.0008835142414262
BCN,2019-04-13,0.0008627806957643
BCN,2019-04-14,0.0008457635039576
BCN,2019-04-15,0.0008391993668216
BCN,2019-07-02,0.0008282053105393
BCN,2019-07-03,0.0008347681084846
BCN,2019-07-04,0.0008522577123711
BCN,2019-07-05,0.0008622989269271
BCN,2019-07-06,0.0008534294996207
BCN,2019-07-07,0.0008469039788532
BCN,2019-07-08,0.0008645481560468
BCN,2019-07-09,0.000852442430318
BCN,2019-07-10,0.0008837928898499
BCN,2019-07-11,0.0008793770322151
BCN,2019-07-12,0.0008791493185819
BCN,2019-07-13,0.0008877282724391
BCN,2019-07-14,0.0008966834817846
BCN,2019-07-15,0.000878205913722
BCN,2019-07-16,0.0008825191573866
BCN,2019-07-17,0.0008522373991752
BCN,2019-07-18,0.0008458777922863
BCN,2019-07-19,0.0008372536154414
BCN,2019-07-20,0.0008309942645828
BCN,2019-07-21,0.000819054390752
BCN,2019-07-22,0.0008239711007278
BCN,2019-07-23,0.0008062402324281
BCN,2019-07-24,0.0008194878405736
BCN,2019-07-25,0.0008186636392969
BCN,2019-07-26,0.0008287947326558
BCN,2019-07-27,0.0008381004433525
BCN,2019-07-28,0.0008512008139723
BCN,2019-07-29,0.0008692942010441
BCN,2019-07-30,0.000885050201189
BCN,2019-10-20,0.0003949929140809
BCN,2019-10-21,0.000414991244296
BCN,2019-10-22,0.0004359061284357
BCN,2019-10-23,0.0004497508817368
BCN,2019-10-24,0.0004335026195789
BCN,2019-10-25,0.0004239973526839
BCN,2019-10-26,0.0004367429920827
BCN,2019-10-27,0.0004417884273424
BCN,2019-10-28,0.0004102239118276
BCN,2019-10-29,0.0004412791515984
BCN,2019-10-30,0.0004401530042297
BCN,2019-10-31,0.0004435499410346
BCN,2019-11-01,0.0004623388768244
BCN,2019-11-02,0.0004561861517364
BCN,2019-11-03,0.0004262349237503
BCN,2019-11-04,0.0004029631566838
BCN,2019-11-05,0.000407083764798
BCN,2019-11-06,0.000390811645904
BCN,2019-11-07,0.0003852898663226
BCN,2019-11-08,0.0004234594671825
BCN,2019-11-09,0.000431066227049
BCN,2019-11-10,0.0004568143102084
BCN,2019-11-11,0.0004514166103255
BCN,2019-11-12,0.0004423129612421
BCN,2019-11-13,0.0004257711501307
BCN,2019-11-14,0.0004273001251575
BCN,2019-11-15,0.0004220087467856
BCN,2019-11-16,0.0004666529391161
BCN,2020-02-28,0.0004706865655335
BCN,2020-02-29,0.0004631107118199
BCN,2020-03-01,0.0004650299215452
BCN,2020-03-02,0.0004646105910465
BCN,2020-03-03,0.0004643923956377
BCN,2020-03-04,0.000467940869283
BCN,2020-03-05,0.0004652340121198
BCN,2020-03-06,0.0004657230458458
BCN,2020-03-07,0.0004822625296706
BCN,2020-03-08,0.0004855758164169
BCN,2020-03-09,0.0004880507975621
BCN,2020-03-10,0.0004861250422825
BCN,2020-03-11,0.000490346564228
BCN,2020-03-12,0.000485038313828
BCN,2020-03-13,0.0004818974380469
BCN,2020-03-14,0.0004819516952777
BCN,2020-03-15,0.0004712254315792
BCN,2020-03-16,0.0004688120473738
BCN,2020-03-17,0.0004725502720266
BCN,2020-06-29,0.0002117535375196
BCN,2020-06-30,0.00021671809354
BCN,2020-07-01,0.0002173304854791
BCN,2020-07-02,0.0002199184367366
BCN,2020-07-03,0.0002253300545935
BCN,2020-07-04,0.0002248025044962
BCN,2020-07-05,0.0002210652681899
BCN,2020-07-06,0.0002213311786223
BCN,2020-07-07,0.0002145150803522
BCN,2020-07-08,0.0002195300655588
BCN,2020-09-29,0.0001977189941876
BCN,2020-09-30,0.0001836616478554
BCN,2020-10-01,0.0001753880490952
BCN,2020-10-02,0.0001760369436594
BCN,2020-10-03,0.0001754174987314
BCN,2020-10-04,0.0001746537092994
BCN,2020-10-05,0.0001770352638318
BCN,2020-10-06,0.0001820681558985
BCN,2020-10-07,0.000177932836423
BCN,2020-10-08,0.0001670975441357
BCN,2020-10-09,0.000179003896712
BCN,2020-10-10,0.0001830529427188
BCN,2020-10-11,0.0001841111974857
BCN,2020-10-12,0.0001827983089675
BCN,2020-10-13,0.0001796762996757
BCN,2020-10-14,0.0001760871970752
BCN,2020-10-15,0.0001929737949119
BCN,2020-10-16,0.0001871428664914
BCN,2020-10-17,0.0001904914201101
BCN,2020-10-18,0.0001887300355423
BCN,2020-10-19,0.0001825501689976
BCN,2020-10-20,0.0001866128142049
BCN,2020-10-21,0.0001938263213636
BCN,2020-10-22,0.0001867099623349
BCN,2020-10-23,0.0001841220530054
BCN,2021-01-18,0.0001866494974754
BCN,2021-01-19,0.0001875998598299
BCN,2021-01-20,0.0001803477061621
BCN,2021-01-21,0.0001662176618192
BCN,2021-01-22,0.0001715238440769
BCN,2021-01-23,0.000177005551893
BCN,2021-01-24,0.0001821906499667
BCN,2021-01-25,0.0001887251285733
BCN,2021-01-26,0.0001807149400904
BCN,2021-01-27,0.0001779638400119
BCN,2021-01-28,0.0001749321298267
BCN,2021-01-29,0.0001670660705375
BCN,2021-01-30,0.0001852519516385
BCN,2021-01-31,0.0001763868512211
BCN,2021-02-01,0.0001688107898759
BCN,2021-02-02,0.0001826340630922
BCN,2021-02-03,0.0001865603001489
BCN,2021-02-04,0.0001923373043638
BCN,2021-02-05,0.0002034292319578
BCN,2021-02-06,0.0001892476686377
BCN,2021-02-07,0.0002003668719943
BCN,2021-02-08,0.0002066351647151
BCN,2021-02-09,0.0002354675712211
BCN,2021-02-10,0.0002554574982472
BCN,2021-02-11,0.0002523362527316
BCN,2021-02-12,0.0002408273487329
BCN,2021-02-13,0.0002493032429947
BCN,2021-02-14,0.0002433094970371
BCN,2021-02-15,0.0002626837294877
BNT,2018-03-16,3.5005296548817024
BNT,2018-03-17,3.566205455493209
BNT,2018-03-18,3.492299221471206
BNT,2018-03-19,3.4585277304505957
BNT,2018-03-20,3.417357159832093
BNT,2018-03-21,3.396152190525377
BNT,2018-03-22,3.1663136280150503
BNT,2018-03-23,3.1298221911519226
BNT,2018-03-24,3.0180428251906046
BNT,2018-03-25,2.9388563382683044
BNT,2018-03-26,2.782092923556721
BNT,2018-03-27,2.6755983095129974
BNT,2018-03-28,2.646888721177537
BNT,2018-03-29,2.590844025759925
BNT,2018-03-30,2.507812696523036
BNT,2018-03-31,2.3089015084060343
BNT,2018-04-01,2.191328372395206
BNT,2018-04-02,2.1902163012913505
BNT,2018-04-03,2.1771528957945865
BNT,2018-04-04,2.22318947622687
BNT,2018-04-05,2.164256927948574
BNT,2018-04-06,2.162419036886906
BNT,2018-04-07,2.158344499200677
BNT,2018-04-08,2.175171429550076
BNT,2018-04-09,2.1741993832518096
BNT,2018-07-24,2.18211073798459
BNT,2018-07-25,2.1094858421129685
BNT,2018-07-26,2.130245475892384
BNT,2018-07-27,2.1587076094208024
BNT,2018-07-28,2.125011853267275
BNT,2018-07-29,2.1380508669858527
BNT,2018-07-30,2.1225788818117985
BNT,2018-07-31,2.1113147901924485
BNT,2018-08-01,2.1646912224631136
BNT,2018-08-02,2.1527612005611223
BNT,2018-08-03,2.107099578861125
BNT,2018-08-04,2.1344760834359144
BNT,2018-08-05,2.096277206448415
BNT,2018-08-06,2.0839419265255
BNT,2018-08-07,2.125937593363305
BNT,2018-08-08,2.12723343094652
BNT,2018-08-09,2.102710807111293
BNT,2018-08-10,2.1578206614982927
BNT,2018-08-11,2.12664344523646
BNT,2018-08-12,2.1284497545975007
BNT,2018-08-13,2.122728292258663
BNT,2018-08-14,2.119022034050914
BNT,2018-08-15,2.1103182888370373
BNT,2018-08-16,2.090927914420557
BNT,2018-08-17,2.1025846833360324
BNT,2018-11-08,1.384169358819077
BNT,2018-11-09,1.3691861421199445
BNT,2018-11-10,1.37328018851363
BNT,2018-11-11,1.3753512811274278
BNT,2018-11-12,1.376056015116938
BNT,2018-11-13,1.3674856467887997
BNT,2018-11-14,1.3961557040129755
BNT,2018-11-15,1.3557167696947627
BNT,2018-11-16,1.3602058185906394
BNT,2018-11-17,1.3804351984991443
BNT,2018-11-18,1.3893150153453324
BNT,2018-11-19,1.3411533788327197
BNT,2018-11-20,1.3276961728738488
BNT,2018-11-21,1.3633055071649856
BNT,2018-11-22,1.370913761543518
BNT,2018-11-23,1.3928879680588504
BNT,2018-11-24,1.3731236903944588
BNT,2018-11-25,1.353512667073196
BNT,2018-11-26,1.3575093765186632
BNT,2018-11-27,1.352286824501965
BNT,2018-11-28,1.3566429942381362
BNT,2018-11-29,1.3320411174725122
BNT,2018-11-30,1.327088743803032
BNT,2018-12-01,1.318684608240139
BNT,2018-12-02,1.3095800077254944
BNT,2018-12-03,1.2884852213170392
BNT,2018-12-04,1.3140550726512428
BNT,2018-12-05,1.2997312567616122
